	ref|NC_000913	ref|NC_002655	ref|NC_010658	ref|NC_011740	ref|NC_011751	ref|NC_013353	ref|NC_013716	ref|NC_013850	ref|NC_016822	ref|NC_016856	ref|NC_017328	ref|NC_017340	ref|NC_017634	ref|NC_017646	ref|NC_017728	ref|NC_017910	ref|NC_018106	ref|NC_018522	ref|NC_022912
2873787169000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787170000	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
2873787171000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787172000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787173000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787174000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787175000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787176000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
2873787177000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873787178000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787179000	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
2873787180000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787181000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787182000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873787183000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787184000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787185000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787186000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787187000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787188000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787189000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787190000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787191000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787192000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787193000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787194000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787195000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787196000	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787197000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787198000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787199000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787200000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787201000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787202000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787203000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787204000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787205000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873787206000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
2873787207000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787208000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787209000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787210000	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
2873787211000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787212000	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
2873787213000	1	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0
2873787214000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787215000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787216000	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
2873787217000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787218000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787219000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787220000	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
2873787221000	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
2873787222000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787223000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
2873787224000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787225000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787226000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787227000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787228000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873787229000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787230000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787231000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787232000	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1
2873787233000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787234000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787235000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0
2873787236000	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
2873787237000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787238000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787239000	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
2873787240000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787241000	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
2873787242000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787243000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787244000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787245000	1	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0
2873787246000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787247000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787248000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787249000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787250000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787251000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787252000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787253000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787254000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787255000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787256000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787257000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787258000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787259000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787260000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787261000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787262000	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
2873787263000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787264000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873787265000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787266000	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1
2873787267000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873787268000	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
2873787269000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787270000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787271000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
2873787272000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787273000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787274000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787275000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787276000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787277000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787278000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787279000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787280000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787281000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787282000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787283000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787284000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787285000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787286000	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
2873787287000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787288000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787289000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787290000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787291000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787292000	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1
2873787293000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787294000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
2873787295000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787296000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
2873787297000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787298000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787299000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787300000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787301000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787302000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787303000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787304000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787305000	1	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
2873787306000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
2873787307000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
2873787308000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787309000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787310000	1	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
2873787311000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787312000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787313000	1	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
2873787314000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787315000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787316000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787317000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787318000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
2873787319000	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
2873787320000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787321000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787322000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787323000	1	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1
2873787324000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787325000	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
2873787326000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787327000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787328000	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1
2873787329000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787330000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787331000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787332000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787333000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787334000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873787335000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787336000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787337000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873787338000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787339000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787340000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787341000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787342000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787343000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787344000	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
2873787345000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787346000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787347000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787348000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787349000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787350000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787351000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787352000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787353000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787354000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787355000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787356000	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
2873787357000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787358000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787359000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787360000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787361000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787362000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787363000	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1
2873787364000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787365000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787366000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787367000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787368000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787369000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787370000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787371000	1	1	1	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787372000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787373000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787374000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787375000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787376000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873787377000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873787378000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873787379000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787380000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787381000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787382000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787383000	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	0	0	1
2873787384000	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
2873787385000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787386000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787387000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
2873787388000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787389000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787390000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787391000	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873787392000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787393000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787394000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787395000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787396000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787397000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873787398000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787399000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787400000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787401000	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	0	0	1
2873787402000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787403000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787404000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787405000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787406000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787407000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787408000	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
2873787409000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787410000	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1
2873787411000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
2873787412000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787413000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787414000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787415000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787416000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787417000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787418000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787419000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
2873787420000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787421000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787422000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787423000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787424000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0
2873787425000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787426000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787427000	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1
2873787428000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787429000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787430000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787431000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873787432000	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
2873787433000	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1
2873787434000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787435000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787436000	1	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873787437000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873787438000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787439000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787440000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787441000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873787442000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310679367000	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1
4310679368000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0
4310679369000	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0
4310679370000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679371000	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310679372000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679373000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679374000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679375000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679376000	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	0
4310679377000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
4310679378000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310679379000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679380000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679381000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310679382000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679383000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310679384000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679385000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679386000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679387000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679388000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679389000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310679390000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679391000	1	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1
4310679392000	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
4310679393000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679394000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679395000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679396000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679397000	1	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
4310679398000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679399000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679400000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679401000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679402000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679403000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679404000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679405000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679406000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
